Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
landimaging.gov,landimaging.gov,https://www.landimaging.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
lanl.gov,lanl.gov,http://lanl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
law.gov,law.gov,http://law.gov,True,True,https://www.loc.gov/law/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
lbl.gov,lbl.gov,http://www.lbl.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
lca.gov,lca.gov,https://www.lca.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
lcacommons.gov,lcacommons.gov,https://www.lcacommons.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,False,False,False,False,False,True,True,True
lcrmscp.gov,lcrmscp.gov,https://lcrmscp.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
lctl.gov,lctl.gov,http://lctl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
learnatf.gov,learnatf.gov,https://www.learnatf.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,False,False,False,False,False,True,True,True
learndoj.gov,learndoj.gov,http://learndoj.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
leo.gov,leo.gov,http://leo.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
lep.gov,lep.gov,http://lep.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False
letgirlslearn.gov,letgirlslearn.gov,https://letgirlslearn.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True
libraryofcongress.gov,libraryofcongress.gov,http://libraryofcongress.gov,True,True,https://www.loc.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
lifeline.gov,lifeline.gov,http://lifeline.gov,True,True,https://www.fcc.gov/general/lifeline-program-low-income-consumers,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
lis.gov,lis.gov,http://www.lis.gov,True,True,http://www.congress.gov/,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False
listenstoyou.gov,listenstoyou.gov,http://listenstoyou.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
listo.gov,listo.gov,https://www.listo.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
literacy.gov,literacy.gov,http://literacy.gov,True,True,http://read.gov/,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
llis.gov,llis.gov,https://llis.gov,True,True,https://www.fema.gov/lessons-learned-information-sharing-program,False,True,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
llnl.gov,llnl.gov,https://www.llnl.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
lmrcouncil.gov,lmrcouncil.gov,https://lmrcouncil.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
lmvsci.gov,lmvsci.gov,https://lmvsci.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
loc.gov,loc.gov,http://www.loc.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
locatorplus.gov,locatorplus.gov,https://locatorplus.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
loctps.gov,loctps.gov,http://loctps.gov,True,True,https://www.loc.gov/teachers/tps/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
login.gov,login.gov,https://login.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,True,True,True,True,True
longtermcare.gov,longtermcare.gov,http://longtermcare.gov,True,True,https://longtermcare.acl.gov/,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
lps.gov,lps.gov,http://www.lps.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
lsc.gov,lsc.gov,https://lsc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
macpac.gov,macpac.gov,https://www.macpac.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
mail.gov,mail.gov,http://mail.gov,True,True,https://www.usps.com/,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
majorityleader.gov,majorityleader.gov,http://www.majorityleader.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
majoritywhip.gov,majoritywhip.gov,http://www.majoritywhip.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
makinghomeaffordable.gov,makinghomeaffordable.gov,https://www.makinghomeaffordable.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
malwareinvestigator.gov,malwareinvestigator.gov,https://www.malwareinvestigator.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
manufacturing.gov,manufacturing.gov,https://www.manufacturing.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
marine.gov,marine.gov,https://marine.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
marinecadastre.gov,marinecadastre.gov,https://marinecadastre.gov,True,False,,True,True,False,True,False,False,False,True,max-age=15768000,15768000,False,False,False,False,False,True,True,False
max.gov,max.gov,https://max.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
mbda.gov,mbda.gov,https://www.mbda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
mcc.gov,mcc.gov,https://www.mcc.gov,True,False,,True,True,False,False,False,False,False,True,max-age=63072000;,63072000,True,True,False,False,False,True,True,True
mcctest.gov,mcctest.gov,http://mcctest.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mda.gov,mda.gov,http://www.mda.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False,False
medalofvalor.gov,medalofvalor.gov,https://www.medalofvalor.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; always,31536000,False,False,False,False,False,True,True,True
medicaid.gov,medicaid.gov,https://www.medicaid.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
medicalcountermeasures.gov,medicalcountermeasures.gov,https://www.medicalcountermeasures.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
medicalreservecorps.gov,medicalreservecorps.gov,http://medicalreservecorps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
medicare.gov,medicare.gov,https://www.medicare.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
medline.gov,medline.gov,http://medline.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
medlineplus.gov,medlineplus.gov,https://medlineplus.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
medpac.gov,medpac.gov,http://medpac.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mentalhealth.gov,mentalhealth.gov,https://www.mentalhealth.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
mentor.gov,mentor.gov,http://mentor.gov,True,True,https://www.serve.gov/mentor,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mesh.gov,mesh.gov,https://mesh.gov,True,True,https://meshb.nlm.nih.gov,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
mgi.gov,mgi.gov,https://mgi.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,False,True,True,True
mha.gov,mha.gov,https://mha.gov,True,True,https://www.makinghomeaffordable.gov/pages/default.aspx,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
mibp.gov,mibp.gov,http://mibp.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
militaryconsumer.gov,militaryconsumer.gov,https://www.militaryconsumer.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
mimedicare.gov,mimedicare.gov,https://mimedicare.gov,True,True,https://es.mymedicare.gov/?Lang=es-mx,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
mitigationcommission.gov,mitigationcommission.gov,https://mitigationcommission.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
mlkday.gov,mlkday.gov,http://mlkday.gov,True,True,https://www.nationalservice.gov/mlkday,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mmc.gov,mmc.gov,https://www.mmc.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
mms.gov,mms.gov,http://mms.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mojavedata.gov,mojavedata.gov,http://mojavedata.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,False,True,False,False
moneyfactory.gov,moneyfactory.gov,http://moneyfactory.gov,True,False,,True,False,False,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,False,False,True,False,True
moneyfactorystore.gov,moneyfactorystore.gov,http://www.moneyfactorystore.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mrlc.gov,mrlc.gov,https://www.mrlc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
msb.gov,msb.gov,http://msb.gov,True,True,https://www.fincen.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
msha.gov,msha.gov,https://www.msha.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,False,False,False,False,False,True,True,True
mspb.gov,mspb.gov,https://www.mspb.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,False,False,True,True,True
mtbs.gov,mtbs.gov,https://mtbs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
mtmc.gov,mtmc.gov,http://mtmc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mycreditunion.gov,mycreditunion.gov,https://www.mycreditunion.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
myfdic.gov,myfdic.gov,http://myfdic.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False
myira.gov,myira.gov,https://myira.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
mymedicare.gov,mymedicare.gov,https://www.mymedicare.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
mymoney.gov,mymoney.gov,https://www.mymoney.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
mynextmove.gov,mynextmove.gov,http://mynextmove.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mypay.gov,mypay.gov,http://mypay.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
myplate.gov,myplate.gov,https://myplate.gov,True,True,https://www.choosemyplate.gov/,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
myra.gov,myra.gov,https://myra.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
myusps.gov,myusps.gov,http://myusps.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nafri.gov,nafri.gov,https://nafri.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nagb.gov,nagb.gov,https://nagb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
namus.gov,namus.gov,http://namus.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nano.gov,nano.gov,https://www.nano.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
nara-at-work.gov,nara-at-work.gov,http://nara-at-work.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nara.gov,nara.gov,https://nara.gov,True,True,https://www.archives.gov/,True,True,False,True,False,False,False,True,max-age=31536000;preload,31536000,False,False,False,False,False,True,True,True
nasa.gov,nasa.gov,https://www.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nationalbank.gov,nationalbank.gov,https://nationalbank.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
nationalbankhelp.gov,nationalbankhelp.gov,https://nationalbankhelp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
nationalbanknet.gov,nationalbanknet.gov,https://nationalbanknet.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
nationalchildrensstudy.gov,nationalchildrensstudy.gov,http://nationalchildrensstudy.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nationalgangcenter.gov,nationalgangcenter.gov,https://www.nationalgangcenter.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000 ; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nationalhousing.gov,nationalhousing.gov,https://nationalhousing.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True
nationalhousinglocator.gov,nationalhousinglocator.gov,https://nationalhousinglocator.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True
nationalmap.gov,nationalmap.gov,https://nationalmap.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,True,True,True,True,True
nationalresourcedirectory.gov,nationalresourcedirectory.gov,http://nationalresourcedirectory.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
nationalservice.gov,nationalservice.gov,https://www.nationalservice.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nationalserviceresources.gov,nationalserviceresources.gov,http://nationalserviceresources.gov,True,True,https://www.nationalservice.gov/resources,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nationsreportcard.gov,nationsreportcard.gov,https://www.nationsreportcard.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
nativeamericanheritagemonth.gov,nativeamericanheritagemonth.gov,http://www.nativeamericanheritagemonth.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
nativeonestop.gov,nativeonestop.gov,https://nativeonestop.gov,True,True,https://www.benefits.gov/?utm_source=NativeOneStop.gov&utm_medium=Redirect&utm_campaign=NOS_Redirect,False,True,False,True,True,False,False,True,max-age=31536000; includeSubdomains;,31536000,True,False,False,False,False,True,True,True
navycash.gov,navycash.gov,http://navycash.gov,True,True,https://www.fiscal.treasury.gov/fsservices/gov/pmt/navyMarineCash/navyMarineCash_home.htm,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nbc.gov,nbc.gov,https://www.nbc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=157680000,157680000,False,False,False,False,False,True,True,True
nbib.gov,nbib.gov,http://nbib.gov,True,True,https://nbib.opm.gov/,True,False,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nbm.gov,nbm.gov,https://nbm.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nbrc.gov,nbrc.gov,http://www.nbrc.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nccrc.gov,nccrc.gov,http://nccrc.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
nccs.gov,nccs.gov,https://nccs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ncd.gov,ncd.gov,https://ncd.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ncifcrf.gov,ncifcrf.gov,https://ncifcrf.gov,True,True,https://ncifrederick.cancer.gov/Default.aspx,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
ncirc.gov,ncirc.gov,https://www.ncirc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
ncix.gov,ncix.gov,http://www.ncix.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ncjrs.gov,ncjrs.gov,https://www.ncjrs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ncpc.gov,ncpc.gov,https://www.ncpc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,True,True,True,True,True
ncpw.gov,ncpw.gov,https://www.ncpw.gov,True,True,https://www.consumer.ftc.gov/features/national-consumer-protection-week,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
ncr.gov,ncr.gov,http://ncr.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ncrc.gov,ncrc.gov,https://www.ncrc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ncsc.gov,ncsc.gov,http://ncsc.gov,True,True,https://www.dni.gov/index.php/ncsc-home,True,False,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nctc.gov,nctc.gov,http://nctc.gov,True,True,https://www.dni.gov/index.php/nctc-home,True,False,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ncua.gov,ncua.gov,https://www.ncua.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
nea.gov,nea.gov,http://nea.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
neglecteddiseases.gov,neglecteddiseases.gov,https://www.neglecteddiseases.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
neh.gov,neh.gov,https://www.neh.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
nehrp.gov,nehrp.gov,http://nehrp.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nel.gov,nel.gov,https://nel.gov,True,True,https://www.cnpp.usda.gov/nutritionevidencelibrary/,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
nemi.gov,nemi.gov,https://www.nemi.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
nepa.gov,nepa.gov,http://nepa.gov,True,True,https://ceq.doe.gov,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nersc.gov,nersc.gov,http://www.nersc.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
networx.gov,networx.gov,http://networx.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
neup.gov,neup.gov,http://neup.gov,True,True,https://neup.inl.gov/SitePages/Home.aspx,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
newmoney.gov,newmoney.gov,http://newmoney.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nfpors.gov,nfpors.gov,https://nfpors.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nga.gov,nga.gov,https://www.nga.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ngc.gov,ngc.gov,https://ngc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True
nhl.gov,nhl.gov,https://nhl.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True
nhtsa.gov,nhtsa.gov,https://www.nhtsa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nic.gov,nic.gov,https://nic.gov,True,True,https://www.dotgov.gov/dotgov-web/,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
nicic.gov,nicic.gov,https://nicic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
nicsezcheckfbi.gov,nicsezcheckfbi.gov,https://www.nicsezcheckfbi.gov,True,False,,True,True,False,False,False,False,False,True,max-age=63072000;,63072000,False,False,False,False,False,True,True,True
niem.gov,niem.gov,https://www.niem.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nifc.gov,nifc.gov,https://www.nifc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nigc.gov,nigc.gov,https://www.nigc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,False,True,True,True
nih.gov,nih.gov,https://www.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nihseniorhealth.gov,nihseniorhealth.gov,https://nihseniorhealth.gov,True,True,https://www.nia.nih.gov/health,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nij.gov,nij.gov,http://nij.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
niosh.gov,niosh.gov,http://www.niosh.gov,True,True,https://www.cdc.gov/niosh/,True,False,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nist.gov,nist.gov,https://www.nist.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nitrd.gov,nitrd.gov,https://nitrd.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nixonlibrary.gov,nixonlibrary.gov,https://www.nixonlibrary.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False,True,True,True
nlm.gov,nlm.gov,https://nlm.gov,True,True,https://www.nlm.nih.gov/,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
nlrb.gov,nlrb.gov,https://nlrb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
nls.gov,nls.gov,https://nls.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True
nmb.gov,nmb.gov,http://www.nmb.gov,True,False,,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False
nmcourt.fed.us,fed.us,http://nmcourt.fed.us,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
nmsc.gov,nmsc.gov,http://nmsc.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nmvtis.gov,nmvtis.gov,http://nmvtis.gov,True,True,https://www.vehiclehistory.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
nnlm.gov,nnlm.gov,https://nnlm.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000;,63072000,False,False,False,False,False,True,True,True
nnss.gov,nnss.gov,http://nnss.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
noaa.gov,noaa.gov,http://www.noaa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
nolaenvironmental.gov,nolaenvironmental.gov,https://www.nolaenvironmental.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
notalone.gov,notalone.gov,http://notalone.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False
nps.gov,nps.gov,https://www.nps.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
nrc-gateway.gov,nrc-gateway.gov,http://nrc-gateway.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nrc.gov,nrc.gov,https://www.nrc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nrd.gov,nrd.gov,http://nrd.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
nrel.gov,nrel.gov,https://www.nrel.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nrelhub.gov,nrelhub.gov,http://nrelhub.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nro.gov,nro.gov,http://nro.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nrojr.gov,nrojr.gov,http://nrojr.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nsa.gov,nsa.gov,https://www.nsa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nsep.gov,nsep.gov,https://nsep.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nsf.gov,nsf.gov,https://nsf.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nsopr.gov,nsopr.gov,http://nsopr.gov,True,True,https://www.nsopw.gov/?AspxAutoDetectCookieSupport=1,True,False,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
nsopw.gov,nsopw.gov,https://www.nsopw.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
